,Player,Team,Season,cluster,score,zscore,rank,RANK
3530,Mikki Moore,Kings,2007-2008,6,28.4326227958,0.0244142050914,287.0,12.0
3671,Josh Boone,Nets,2007-2008,6,46.1852266151,0.310678184778,218.0,9.0
3697,Carl Landry,Rockets,2007-2008,6,17.8446617011,-0.1463186018,321.0,15.0
3795,Jason Maxiell,Pistons,2007-2008,6,30.6171580803,0.0596402356328,276.0,11.0
4187,Darko Milicic,Grizzlies,2007-2008,6,14.7511316216,-0.196202339468,335.0,16.0
4431,Channing Frye,Trail Blazers,2007-2008,6,-23.9471944221,-0.820219916449,508.0,22.0
4486,Anderson Varejao,Cavaliers,2007-2008,6,23.2594925432,-0.0590034652738,301.0,13.0
4532,Nenad Krstic,Nets,2007-2008,6,-58.8335042988,-1.38276803635,625.0,25.0
4709,Kurt Thomas,"Spurs, SuperSonics",2007-2008,6,8.04261775162,-0.304378351153,374.0,19.0
4832,Stromile Swift,"Grizzlies, Nets",2007-2008,6,-21.2000573957,-0.775921830043,495.0,21.0
5618,Kwame Brown,"Lakers, Grizzlies",2007-2008,6,-16.9162084617,-0.706843983396,476.0,20.0
5865,Jason Smith,76ers,2007-2008,6,-44.6275845331,-1.15369498495,578.0,24.0
6506,Francisco Elson,"Spurs, SuperSonics",2007-2008,6,-80.4352513378,-1.73110015362,653.0,26.0
6512,Brian Skinner,Suns,2007-2008,6,-37.5919543972,-1.04024416371,554.0,23.0
1055,Charlie Villanueva,Bucks,2008-2009,6,38.4245246845,0.185535448398,245.0,13.0
1128,Kevin Garnett,Celtics,2008-2009,6,108.242170665,1.31135774433,66.0,2.0
1364,Nene,Nuggets,2008-2009,6,126.250803415,1.6017502373,51.0,1.0
1435,Troy Murphy,Pacers,2008-2009,6,94.8770217596,1.09584227665,97.0,4.0
1777,Brook Lopez,Nets,2008-2009,6,94.4435978923,1.08885323761,99.0,5.0
1804,Zydrunas Ilgauskas,Cavaliers,2008-2009,6,71.0170212459,0.711095409546,157.0,7.0
2148,Drew Gooden,"Bulls, Kings, Spurs",2008-2009,6,14.2045990444,-0.205015277118,342.0,15.0
2269,Al Horford,Hawks,2008-2009,6,89.8609843271,1.0149577567,112.0,6.0
2428,Kevin Love,Timberwolves,2008-2009,6,54.9794332751,0.452486373722,195.0,10.0
2597,Udonis Haslem,Heat,2008-2009,6,50.0790736911,0.373467180219,208.0,11.0
2686,Marcus Camby,Clippers,2008-2009,6,104.882037967,1.25717499074,70.0,3.0
2975,Nenad Krstic,Thunder,2008-2009,6,2.77622676348,-0.389299867917,396.0,19.0
3011,Antonio McDyess,Pistons,2008-2009,6,59.7512882566,0.529433407036,181.0,8.0
3188,Carl Landry,Rockets,2008-2009,6,12.0900988914,-0.239111978368,353.0,16.0
3499,Anderson Varejao,Cavaliers,2008-2009,6,56.2764749553,0.473401407763,190.0,9.0
3637,Brandan Wright,Warriors,2008-2009,6,3.96994288341,-0.370050977412,386.0,18.0
3658,Nick Collison,Thunder,2008-2009,6,43.6726584551,0.270162564195,228.0,12.0
3924,Marreese Speights,76ers,2008-2009,6,-16.2898620867,-0.696744033677,472.0,23.0
5043,Jason Maxiell,Pistons,2008-2009,6,8.97987679738,-0.289264877819,367.0,17.0
5237,Darko Milicic,Grizzlies,2008-2009,6,-11.1699654379,-0.614184764898,456.0,21.0
6036,Kwame Brown,Pistons,2008-2009,6,-18.2261684523,-0.727967327552,485.0,24.0
6064,Josh Boone,Nets,2008-2009,6,-11.973992247,-0.627149844076,461.0,22.0
6080,Shelden Williams,"Kings, Timberwolves",2008-2009,6,-51.5190197995,-1.26482063756,603.0,28.0
6192,JJ Hickson,Cavaliers,2008-2009,6,-49.9383502247,-1.23933205191,597.0,27.0
6270,Marcin Gortat,Magic,2008-2009,6,-8.50575682564,-0.571223914319,449.0,20.0
6514,Johan Petro,"Thunder, Nuggets",2008-2009,6,-78.4393759638,-1.69891629861,651.0,29.0
6545,Ryan Hollins,"Bobcats, Mavericks",2008-2009,6,-35.2919872107,-1.00315677267,549.0,26.0
6653,Solomon Jones,Hawks,2008-2009,6,-31.9731387946,-0.949639735661,539.0,25.0
6670,Ben Wallace,Cavaliers,2008-2009,6,29.2757598516,0.0380099441442,284.0,14.0
154,Chris Bosh,Raptors,2009-2010,6,154.484237846,2.05701952527,32.0,2.0
188,Amar'e Stoudemire,Suns,2009-2010,6,137.360844295,1.7809016761,39.0,3.0
375,Zach Randolph,Grizzlies,2009-2010,6,161.879161142,2.17626401434,26.0,1.0
653,Chris Kaman,Clippers,2009-2010,6,96.4563236117,1.12130880752,90.0,5.0
1366,Troy Murphy,Pacers,2009-2010,6,72.345241977,0.73251321148,150.0,8.0
1419,Kevin Garnett,Celtics,2009-2010,6,61.3975683304,0.555979973974,175.0,10.0
1633,Mehmet Okur,Jazz,2009-2010,6,48.7239881639,0.35161617854,213.0,11.0
1918,Jason Thompson,Kings,2009-2010,6,69.2973583718,0.683365531548,163.0,9.0
2103,Yi Jianlian,Nets,2009-2010,6,17.8138261425,-0.146815830817,322.0,19.0
2240,Anthony Randolph,Warriors,2009-2010,6,35.0134089138,0.130530583443,261.0,13.0
2283,Kenyon Martin,Nuggets,2009-2010,6,85.4533754924,0.943884259048,117.0,6.0
2499,Drew Gooden,"Mavericks, Clippers",2009-2010,6,43.6303766529,0.26948076241,230.0,12.0
2674,Ersan Ilyasova,Bucks,2009-2010,6,8.60896133694,-0.295245957378,370.0,20.0
2888,Udonis Haslem,Heat,2009-2010,6,30.5436178656,0.0584543862356,277.0,15.0
3109,Tyrus Thomas,"Bulls, Bobcats",2009-2010,6,29.7216478736,0.0451999699549,280.0,16.0
3503,Anderson Varejao,Cavaliers,2009-2010,6,79.6799108954,0.850786087709,130.0,7.0
3534,JJ Hickson,Cavaliers,2009-2010,6,3.28991101026,-0.381016615596,392.0,22.0
3567,Robin Lopez,Suns,2009-2010,6,31.1996636196,0.0690332438678,274.0,14.0
3574,Nenad Krstic,Thunder,2009-2010,6,3.91241859528,-0.370978567066,387.0,21.0
4028,Marcus Camby,"Clippers, Trail Blazers",2009-2010,6,109.585348145,1.33301672657,65.0,4.0
4086,Zydrunas Ilgauskas,Cavaliers,2009-2010,6,-11.0088284066,-0.611586400831,454.0,25.0
4298,Kris Humphries,"Mavericks, Nets",2009-2010,6,-23.0801761468,-0.806239088372,506.0,27.0
4454,Jason Maxiell,Pistons,2009-2010,6,-0.962271051682,-0.449583828147,415.0,23.0
4718,Serge Ibaka,Thunder,2009-2010,6,18.9661904495,-0.128233745848,317.0,18.0
4912,Juwan Howard,Trail Blazers,2009-2010,6,-24.2351520018,-0.824863285028,510.0,28.0
5005,Nick Collison,Thunder,2009-2010,6,24.9046346661,-0.0324752480029,298.0,17.0
5042,Antonio McDyess,Spurs,2009-2010,6,-2.97814441635,-0.482090154418,425.0,24.0
5868,Chris Wilcox,Pistons,2009-2010,6,-41.9432249538,-1.11040919634,566.0,30.0
6146,Josh Boone,Nets,2009-2010,6,-14.314056268,-0.664883803904,468.0,26.0
6170,Solomon Jones,Pacers,2009-2010,6,-55.1143184856,-1.32279548568,617.0,33.0
6237,Dante Cunningham,Trail Blazers,2009-2010,6,-47.6375561262,-1.20223132676,590.0,32.0
6309,Shelden Williams,Celtics,2009-2010,6,-43.2944858585,-1.13219852528,576.0,31.0
6474,Johan Petro,Nuggets,2009-2010,6,-38.8407905788,-1.06038187528,555.0,29.0
222,Blake Griffin,Clippers,2010-2011,6,169.497509749,2.29911127738,19.0,1.0
415,Brook Lopez,Nets,2010-2011,6,76.4528999952,0.798749947421,138.0,7.0
468,Zach Randolph,Grizzlies,2010-2011,6,165.32170517,2.23177566569,23.0,2.0
598,David West,Hornets,2010-2011,6,92.8999673381,1.06396191293,103.0,6.0
997,David Lee,Warriors,2010-2011,6,112.690831607,1.38309321471,60.0,4.0
1275,Elton Brand,76ers,2010-2011,6,116.431869913,1.44341814082,59.0,3.0
1304,Kevin Garnett,Celtics,2010-2011,6,102.938358292,1.22583280091,76.0,5.0
1560,JJ Hickson,Cavaliers,2010-2011,6,49.276493174,0.360525422761,211.0,8.0
1875,Channing Frye,Suns,2010-2011,6,17.3440146732,-0.154391626586,324.0,12.0
2200,Glen Davis,Celtics,2010-2011,6,9.73328515627,-0.277116030397,363.0,13.0
2374,Brandon Bass,Magic,2010-2011,6,19.0160859696,-0.127429171471,316.0,11.0
2480,Tyler Hansbrough,Pacers,2010-2011,6,-5.18224577014,-0.5176316914,436.0,17.0
2739,Tyrus Thomas,Bobcats,2010-2011,6,25.9732537446,-0.0152435701428,293.0,9.0
3716,Nenad Krstic,"Thunder, Celtics",2010-2011,6,-6.63305380181,-0.541026235948,444.0,19.0
4069,Chris Wilcox,Pistons,2010-2011,6,3.01144133535,-0.385506989976,395.0,14.0
4186,Spencer Hawes,76ers,2010-2011,6,-0.896127334483,-0.448517248623,414.0,16.0
4263,Taj Gibson,Bulls,2010-2011,6,25.1817877578,-0.0280061037685,296.0,10.0
5065,Ike Diogu,Clippers,2010-2011,6,-42.2405350945,-1.11520337668,570.0,23.0
5091,DJ White,"Thunder, Bobcats",2010-2011,6,-40.7890221384,-1.09179746509,563.0,22.0
5137,Yi Jianlian,Wizards,2010-2011,6,-49.3041245237,-1.22910504662,594.0,25.0
5296,Antonio McDyess,Spurs,2010-2011,6,-5.34442008912,-0.52024678192,437.0,18.0
5956,Larry Sanders,Bucks,2010-2011,6,-40.1444885589,-1.08140424338,560.0,20.0
5974,Jason Smith,Hornets,2010-2011,6,-51.284395436,-1.26103727684,602.0,26.0
6115,Kurt Thomas,Bulls,2010-2011,6,2.24528166249,-0.397861454665,400.0,15.0
6263,Brandan Wright,"Warriors, Nets",2010-2011,6,-49.1289870482,-1.22628092283,593.0,24.0
6883,Jason Collins,Hawks,2010-2011,6,-63.2232966936,-1.45355424065,637.0,27.0
6903,Joel Przybilla,"Trail Blazers, Bobcats",2010-2011,6,-40.2712935892,-1.08344899766,561.0,21.0
85,Kevin Love,Timberwolves,2011-2012,6,155.768118679,2.07772233825,29.0,1.0
1124,Kevin Garnett,Celtics,2011-2012,6,81.1117050867,0.873874030607,125.0,4.0
1274,Carlos Boozer,Bulls,2011-2012,6,67.7599005682,0.658573743598,165.0,6.0
1348,Marc Gasol,Grizzlies,2011-2012,6,118.201569968,1.47195487751,58.0,2.0
1566,Kris Humphries,Nets,2011-2012,6,106.802079086,1.28813600454,68.0,3.0
1600,Drew Gooden,Bucks,2011-2012,6,33.9547735427,0.113459894689,263.0,8.0
1771,Ersan Ilyasova,Bucks,2011-2012,6,72.2252686482,0.730578619635,151.0,5.0
1921,Brandon Bass,Celtics,2011-2012,6,35.3329269154,0.135682869588,259.0,7.0
2877,Jason Smith,Hornets,2011-2012,6,23.1639930042,-0.0605434127874,303.0,10.0
3166,Tyler Hansbrough,Pacers,2011-2012,6,-28.5636071056,-0.894660414311,526.0,20.0
3596,JJ Hickson,"Kings, Trail Blazers",2011-2012,6,8.02024226064,-0.304739160033,375.0,15.0
3937,Taj Gibson,Bulls,2011-2012,6,31.831977101,0.0792294142684,269.0,9.0
4084,Anthony Randolph,Timberwolves,2011-2012,6,-18.7813651639,-0.736919975952,488.0,17.0
4354,Brandan Wright,Mavericks,2011-2012,6,21.8967010775,-0.0809787266179,308.0,11.0
4733,Ed Davis,Raptors,2011-2012,6,11.3436269559,-0.251148974696,356.0,14.0
4891,Udonis Haslem,Heat,2011-2012,6,-18.345779662,-0.72989608016,486.0,16.0
5193,Nikola Vucevic,76ers,2011-2012,6,-23.9512631863,-0.820285526015,509.0,19.0
5353,Chris Andersen,Nuggets,2011-2012,6,12.3404111703,-0.235075647142,349.0,13.0
5468,Kendrick Perkins,Thunder,2011-2012,6,14.7467547121,-0.196272917933,336.0,12.0
5534,Jordan Hill,"Rockets, Lakers",2011-2012,6,-19.5954968831,-0.750047998652,490.0,18.0
6007,Johan Petro,Nets,2011-2012,6,-60.4206850386,-1.40836161573,632.0,22.0
6084,Lavoy Allen,76ers,2011-2012,6,-39.6091341765,-1.07277155616,557.0,21.0
6193,Lance Thomas,Hornets,2011-2012,6,-63.5667165827,-1.4590919491,639.0,23.0
6923,Jason Collins,Hawks,2011-2012,6,-96.6204017335,-1.99208866051,655.0,24.0
871,David West,Pacers,2012-2013,6,93.7289106324,1.07732877498,100.0,7.0
886,Dwight Howard,Lakers,2012-2013,6,204.738690745,2.86738175889,4.0,1.0
1032,Nikola Pekovic,Timberwolves,2012-2013,6,103.754668281,1.2389959486,72.0,3.0
1049,Carlos Boozer,Bulls,2012-2013,6,91.4816224106,1.04109084186,107.0,8.0
1269,Glen Davis,Magic,2012-2013,6,34.2848041233,0.118781698093,262.0,12.0
1585,Pau Gasol,Lakers,2012-2013,6,78.4687503486,0.831255902632,136.0,9.0
1628,Anthony Davis,Hornets,2012-2013,6,97.5784542224,1.13940336862,87.0,5.0
1721,Serge Ibaka,Thunder,2012-2013,6,143.90449616,1.88641925785,36.0,2.0
1857,JJ Hickson,Trail Blazers,2012-2013,6,103.538225581,1.23550577053,73.0,4.0
2447,Spencer Hawes,Sixers,2012-2013,6,50.9077326109,0.386829456682,202.0,10.0
2829,Amir Johnson,Raptors,2012-2013,6,95.5045845065,1.10596184059,93.0,6.0
2971,Emeka Okafor,Wizards,2012-2013,6,49.5350810752,0.364695199908,210.0,11.0
3462,Brandon Bass,Celtics,2012-2013,6,3.38176062876,-0.379535523719,391.0,16.0
3561,Brandan Wright,Mavericks,2012-2013,6,25.8487117779,-0.0172518321074,294.0,13.0
3616,Marreese Speights,"Grizzlies, Cavaliers",2012-2013,6,-19.7665903965,-0.752806912812,491.0,19.0
3653,Jason Smith,Hornets,2012-2013,6,-17.431790374,-0.71515783592,477.0,18.0
4201,Elton Brand,Mavericks,2012-2013,6,19.7837069458,-0.115051142999,313.0,14.0
4366,Jason Maxiell,Pistons,2012-2013,6,4.78038349822,-0.356982474444,385.0,15.0
5049,Kris Humphries,Nets,2012-2013,6,-24.9122558056,-0.835781707559,512.0,21.0
5058,Lavoy Allen,Sixers,2012-2013,6,-15.4167703399,-0.682665269761,471.0,17.0
5233,Meyers Leonard,Trail Blazers,2012-2013,6,-26.6029795996,-0.863044937603,514.0,22.0
5276,DeJuan Blair,Spurs,2012-2013,6,-32.2270373796,-0.953733896726,542.0,23.0
6231,Udonis Haslem,Heat,2012-2013,6,-24.3345478775,-0.82646606168,511.0,20.0
6424,Johan Petro,Hawks,2012-2013,6,-66.958650033,-1.51378749564,641.0,24.0
83,Kevin Love,Timberwolves,2013-2014,6,177.18400958,2.42305749133,15.0,2.0
149,Blake Griffin,Clippers,2013-2014,6,165.543359853,2.23534988795,22.0,3.0
177,LaMarcus Aldridge,Trail Blazers,2013-2014,6,138.735538562,1.8030688723,38.0,4.0
276,Al Jefferson,Bobcats,2013-2014,6,133.153218182,1.71305293637,43.0,5.0
686,Dwight Howard,Rockets,2013-2014,6,192.878101972,2.67612759821,8.0,1.0
1594,Carlos Boozer,Bulls,2013-2014,6,38.310794612,0.183701530203,246.0,15.0
1596,Kenneth Faried,Nuggets,2013-2014,6,91.3760072238,1.03938777768,108.0,7.0
1699,Andrea Bargnani,Knicks,2013-2014,6,14.7254103825,-0.196617099147,338.0,18.0
1705,Jared Sullinger,Celtics,2013-2014,6,55.4680855175,0.460365980399,193.0,12.0
1724,Marcin Gortat,Wizards,2013-2014,6,125.976435639,1.59732600679,53.0,6.0
1770,Taj Gibson,Bulls,2013-2014,6,66.3402249826,0.635681215429,168.0,11.0
2176,JJ Hickson,Nuggets,2013-2014,6,69.8074237374,0.691590428749,161.0,10.0
2672,Amir Johnson,Raptors,2013-2014,6,74.7076794842,0.770607947859,141.0,9.0
2959,Jason Smith,Pelicans,2013-2014,6,-0.0149025120087,-0.434307337376,410.0,21.0
3287,Brandan Wright,Mavericks,2013-2014,6,51.2404350381,0.392194344099,201.0,13.0
3429,Tyson Chandler,Knicks,2013-2014,6,85.9443478675,0.951801278289,116.0,8.0
3452,Kelly Olynyk,Celtics,2013-2014,6,-5.75655492397,-0.526892531422,440.0,23.0
3682,Tiago Splitter,Spurs,2013-2014,6,25.2545896685,-0.0268321596587,295.0,16.0
3802,Jermaine O'Neal,Warriors,2013-2014,6,5.40744292699,-0.346871026602,381.0,20.0
3958,Luis Scola,Pacers,2013-2014,6,-39.0596554361,-1.06391111109,556.0,30.0
4405,Jeff Adrien,"Bobcats, Bucks",2013-2014,6,-0.126285657936,-0.436103410952,411.0,22.0
4414,Trevor Booker,Wizards,2013-2014,6,17.0282172601,-0.159483917562,325.0,17.0
4522,Chris Andersen,Heat,2013-2014,6,45.7940239934,0.304369971037,221.0,14.0
4589,Kevin Garnett,Nets,2013-2014,6,-16.3127981431,-0.697113881777,473.0,25.0
4646,Marreese Speights,Warriors,2013-2014,6,-53.0258889691,-1.2891191782,607.0,34.0
5070,Elton Brand,Hawks,2013-2014,6,10.5910823864,-0.263283893357,361.0,19.0
5594,Tyler Hansbrough,Raptors,2013-2014,6,-31.5094574413,-0.942162789132,533.0,28.0
5740,Lavoy Allen,"76ers, Pacers",2013-2014,6,-34.3686510447,-0.988267808312,547.0,29.0
5886,Vitor Faverani,Celtics,2013-2014,6,-50.2757455964,-1.24477261391,599.0,31.0
6052,Nick Collison,Thunder,2013-2014,6,-7.4783737324,-0.554657174255,448.0,24.0
6288,Udonis Haslem,Heat,2013-2014,6,-50.924501664,-1.25523392402,601.0,32.0
6524,Jeff Ayres,Spurs,2013-2014,6,-22.9637001211,-0.804360891178,504.0,26.0
6534,Jeff Withey,Pelicans,2013-2014,6,-29.5359347176,-0.910339374682,527.0,27.0
6562,Jason Maxiell,Magic,2013-2014,6,-62.4073684042,-1.44039724793,636.0,36.0
6599,Dewayne Dedmon,"Warriors, 76ers, Magic",2013-2014,6,-51.6599219787,-1.26709271095,604.0,33.0
6745,Quincy Acy,"Kings, Raptors",2013-2014,6,-55.2385295834,-1.32479841232,619.0,35.0
652,Pau Gasol,Bulls,2014-2015,6,165.635126575,2.2368296431,21.0,1.0
865,Brook Lopez,Nets,2014-2015,6,97.4497485321,1.13732796585,88.0,4.0
968,Al Jefferson,Hornets,2014-2015,6,69.4648288007,0.686066022809,162.0,9.0
1094,Derrick Favors,Jazz,2014-2015,6,109.760240266,1.33583689398,64.0,2.0
1185,Enes Kanter,"Jazz, Thunder",2014-2015,6,87.5664886851,0.97795859531,113.0,5.0
1424,Serge Ibaka,Thunder,2014-2015,6,98.3427570521,1.15172789137,85.0,3.0
1702,Jared Sullinger,Celtics,2014-2015,6,42.7833202518,0.2558218232,232.0,12.0
1896,Kenneth Faried,Nuggets,2014-2015,6,83.7672979472,0.916695950615,121.0,6.0
1940,Nikola Pekovic,Timberwolves,2014-2015,6,18.7778382527,-0.13127095943,319.0,17.0
2086,Jordan Hill,Lakers,2014-2015,6,35.6670756485,0.141071078954,257.0,14.0
2184,Carlos Boozer,Lakers,2014-2015,6,-0.974569059013,-0.449782135761,416.0,18.0
2212,Terrence Jones,Rockets,2014-2015,6,75.345162368,0.780887475818,140.0,7.0
2238,David West,Pacers,2014-2015,6,31.5703208138,0.0750101588362,271.0,16.0
2661,Marreese Speights,Warriors,2014-2015,6,-12.2519074789,-0.631631277961,462.0,23.0
2967,Timofey Mozgov,"Nuggets, Cavaliers",2014-2015,6,72.9840568622,0.742814218204,147.0,8.0
3119,Luis Scola,Pacers,2014-2015,6,-2.99828635516,-0.482414946861,426.0,20.0
3184,Amir Johnson,Raptors,2014-2015,6,45.8086002927,0.304605016526,220.0,10.0
3421,Mason Plumlee,Nets,2014-2015,6,40.9982908856,0.227037898575,237.0,13.0
3752,Henry Sims,76ers,2014-2015,6,-21.4118481667,-0.779336994917,497.0,25.0
3787,Kris Humphries,Wizards,2014-2015,6,-13.0720921783,-0.644856906072,464.0,24.0
3975,Cody Zeller,Hornets,2014-2015,6,-1.12533805057,-0.452213313293,417.0,19.0
4002,JJ Hickson,Nuggets,2014-2015,6,-6.97193649331,-0.546490781257,446.0,22.0
4166,Brandan Wright,"Mavericks, Celtics, Suns",2014-2015,6,45.5699568252,0.300756847017,223.0,11.0
4203,Carl Landry,Kings,2014-2015,6,-32.9254439231,-0.964995829828,543.0,27.0
4744,Mitch McGary,Thunder,2014-2015,6,-5.38160197904,-0.520846346687,438.0,21.0
4755,Alex Len,Suns,2014-2015,6,33.8469625184,0.111721422227,265.0,15.0
5025,Spencer Hawes,Clippers,2014-2015,6,-58.9260294526,-1.38426002136,626.0,32.0
6109,Udonis Haslem,Heat,2014-2015,6,-58.0952564671,-1.3708636552,624.0,31.0
6300,Reggie Evans,Kings,2014-2015,6,-44.7760960175,-1.15608975976,580.0,28.0
6345,Tyler Hansbrough,Raptors,2014-2015,6,-27.5697269615,-0.878633915423,520.0,26.0
6509,Jason Maxiell,Hornets,2014-2015,6,-53.4816552355,-1.29646849251,612.0,30.0
6760,Elton Brand,Hawks,2014-2015,6,-51.9681968711,-1.2720636999,605.0,29.0
139,Anthony Davis,Pelicans,2015-2016,6,148.537473092,1.96112685723,34.0,2.0
397,Brook Lopez,Nets,2015-2016,6,126.478758103,1.60542604828,50.0,4.0
739,LaMarcus Aldridge,Spurs,2015-2016,6,107.273971095,1.2957453494,67.0,5.0
1084,Kevin Love,Cavaliers,2015-2016,6,79.6607632952,0.850477329157,131.0,6.0
1860,DeAndre Jordan,Clippers,2015-2016,6,220.266223249,3.11776605714,1.0,1.0
1880,Enes Kanter,Thunder,2015-2016,6,70.0940446916,0.696212243996,159.0,8.0
1901,Serge Ibaka,Thunder,2015-2016,6,74.6842531623,0.770230194139,142.0,7.0
2693,Myles Turner,Pacers,2015-2016,6,14.3046658014,-0.20340168238,340.0,10.0
3248,Rudy Gobert,Jazz,2015-2016,6,128.575888724,1.63924266266,46.0,3.0
3614,Meyers Leonard,Trail Blazers,2015-2016,6,-31.8708056921,-0.947989595688,536.0,16.0
3828,Joffrey Lauvergne,Nuggets,2015-2016,6,-28.3992905783,-0.892010780292,525.0,15.0
4123,Amir Johnson,Celtics,2015-2016,6,56.4236050048,0.47577390669,187.0,9.0
4761,Timofey Mozgov,Cavaliers,2015-2016,6,-1.6224551188,-0.460229416833,421.0,12.0
4953,Roy Hibbert,Lakers,2015-2016,6,-17.9507201838,-0.723525673903,482.0,14.0
4982,JJ Hickson,"Nuggets, Wizards",2015-2016,6,-33.1402542723,-0.968459685951,544.0,19.0
5048,Dwight Powell,Mavericks,2015-2016,6,-31.9686974009,-0.949568117375,538.0,17.0
5257,Lavoy Allen,Pacers,2015-2016,6,3.71188137472,-0.374212266383,389.0,11.0
6005,Jeff Withey,Jazz,2015-2016,6,-10.1769405245,-0.59817205676,453.0,13.0
6349,Noah Vonleh,Trail Blazers,2015-2016,6,-61.4640988672,-1.42518685433,635.0,21.0
6480,Cristiano Felicio,Bulls,2015-2016,6,-32.1711950246,-0.95283342855,541.0,18.0
6804,Kendrick Perkins,Pelicans,2015-2016,6,-49.5631751899,-1.23328228594,595.0,20.0
39,Anthony Davis,Pelicans,2016-2017,6,200.015183481,2.79121434136,6.0,1.0
405,Brook Lopez,Nets,2016-2017,6,56.3129247295,0.473989167031,188.0,6.0
583,Kevin Love,Cavaliers,2016-2017,6,101.546848099,1.20339444484,82.0,2.0
718,Kristaps Porzingis,Knicks,2016-2017,6,72.9665001768,0.742531113445,148.0,4.0
1308,Serge Ibaka,"Magic, Raptors",2016-2017,6,50.7841949293,0.384837388997,204.0,7.0
1386,Myles Turner,Pacers,2016-2017,6,95.4840114953,1.10563009702,94.0,3.0
1961,Pau Gasol,Spurs,2016-2017,6,50.230876702,0.3759150315,207.0,8.0
2517,Taj Gibson,"Bulls, Thunder",2016-2017,6,37.8192912904,0.175775949353,249.0,9.0
2698,Cody Zeller,Hornets,2016-2017,6,69.0723889072,0.679737857834,164.0,5.0
2918,Richaun Holmes,76ers,2016-2017,6,22.2880145147,-0.074668725956,306.0,11.0
3269,Nene,Rockets,2016-2017,6,30.4050703797,0.056220282715,278.0,10.0
3454,Marreese Speights,Clippers,2016-2017,6,-33.6095188718,-0.976026663345,546.0,18.0
3781,Alex Len,Suns,2016-2017,6,16.973064572,-0.160373264733,326.0,12.0
5108,Jason Smith,Wizards,2016-2017,6,-26.7879645616,-0.86602785391,517.0,14.0
5309,Alexis Ajinca,Pelicans,2016-2017,6,-30.8956044859,-0.932264298085,528.0,17.0
5783,Kris Humphries,Hawks,2016-2017,6,-67.0399665953,-1.51509874006,642.0,20.0
5891,Noah Vonleh,Trail Blazers,2016-2017,6,-27.8001057522,-0.882348815509,521.0,16.0
6059,Pascal Siakam,Raptors,2016-2017,6,-27.1381123503,-0.871674050969,519.0,15.0
6684,Salah Mejri,Mavericks,2016-2017,6,3.23936553743,-0.38183167058,393.0,13.0
6749,Omer Asik,Pelicans,2016-2017,6,-50.0190395738,-1.2406331824,598.0,19.0
68,Glen Rice,Hornets,1996-1997,7,170.826848347,2.55850064819,9.0,2.0
304,Reggie Miller,Pacers,1996-1997,7,216.976385672,3.31825748761,3.0,1.0
377,Jerry Stackhouse,76ers,1996-1997,7,82.4799068816,1.10405068161,118.0,9.0
864,Eddie Jones,Lakers,1996-1997,7,133.862330222,1.94995618406,30.0,3.0
969,Dale Ellis,"Nuggets, Raptors",1996-1997,7,70.6525610639,0.909337854617,146.0,11.0
1004,Kerry Kittles,Nets,1996-1997,7,95.5838925307,1.31978074734,86.0,7.0
1075,Isaiah Rider,Trail Blazers,1996-1997,7,36.5589783813,0.348057414447,276.0,15.0
1270,Michael Finley,"Suns, Mavericks",1996-1997,7,26.1231191874,0.176252541476,320.0,18.0
1324,Allan Houston,Knicks,1996-1997,7,30.1518454464,0.242577200549,304.0,16.0
1387,Chris Mullin,Warriors,1996-1997,7,57.5095750797,0.692965728899,200.0,13.0
1446,Lindsey Hunter,Pistons,1996-1997,7,126.680340785,1.83171955784,36.0,4.0
1540,Hersey Hawkins,SuperSonics,1996-1997,7,122.184812855,1.75770997314,43.0,5.0
1557,Rex Chapman,Suns,1996-1997,7,19.7626449851,0.0715404672663,350.0,19.0
1642,Wesley Person,Suns,1996-1997,7,52.594727649,0.612052914458,218.0,14.0
1643,Malik Sealy,Clippers,1996-1997,7,26.1945828397,0.177429042949,319.0,17.0
1803,Vernon Maxwell,Spurs,1996-1997,7,16.4027035353,0.0162259691265,369.0,20.0
1928,Dennis Scott,Magic,1996-1997,7,78.8673524926,1.04457743304,127.0,10.0
1931,Voshon Lenard,Heat,1996-1997,7,102.558219447,1.43459863896,71.0,6.0
